rainfall_total_mm,rainfall_rate_mm_per_day,temp_mean_celsius,relative_humidity_2m_pct,surface_soil_wetness_index,wind_speed_10m_ms,solar_irradiance_kwm2,rainfall_total_mm_anom,rainfall_rate_mm_per_day_anom,temp_mean_celsius_anom,relative_humidity_2m_pct_anom,surface_soil_wetness_index_anom,wind_speed_10m_ms_anom,solar_irradiance_kwm2_anom,USA_CPI,iip_general_yoy,m3_money_supply_yoy,rbi_repo_rate_yoy_diff,wpi_primary_food_articles_yoy,wpi_manufactured_food_yoy,wpi_wheat_yoy,wpi_rice_yoy,wpi_maize_yoy,wpi_gram_chana_yoy,wpi_arhar_tur_yoy,wpi_moong_yoy,wpi_urad_yoy,wpi_masur_yoy,wpi_tomato_yoy,wpi_onion_yoy,wpi_potato_yoy,wpi_brinjal_yoy,wpi_cabbage_yoy,wpi_garlic_yoy,wpi_mustard_oil_yoy,wpi_soybean_oil_yoy,wpi_groundnut_oil_yoy,wpi_milk_yoy,wpi_egg_yoy,wpi_sugar_yoy,crude_oil_brent_usd_yoy,palm_oil_usd_yoy,global_fertilizer_index_yoy,cpi_headline_yoy_lag1,cpi_headline_yoy_lag12,cpi_headline_yoy
92.0,2.967741935483871,24.9828,65.91404844,0.664532872,3.235397924,17.41397924,0.8290705131147122,0.8290705131147124,-1.9918316322950675,-0.16511028572391398,-0.6890505768927608,0.741342079719169,-0.5321061939803032,3.189189189189197,5.2296045260900925,12.506352458583336,0.25,2.6016864286787733,4.881852532032927,3.640777177666621,-1.516948575081667,7.410797215372211,-5.201453495253361,11.810692229889064,-3.069161576371471,-0.6266806543559156,1.0341353794732555,-10.840929850718428,-20.806071901698164,63.91948318387036,0.8586814835991774,10.418926144545535,-9.005551937085787,-7.366941937085336,0.584796988242342,4.208194543431354,3.943860181303816,2.906975343171325,14.492780486918557,52.02406227,-13.26995612,32.06883689,4.809632949064392,3.285398963632361,4.572632443998963
16.4,0.5466666666666666,22.2705,58.55958478,0.598512111,3.19899654,15.83910035,-0.6313229031919941,-0.6313229031919944,-0.3739804148046598,-0.7445192661830821,-0.9175416024368838,-0.973944487839773,0.7450095583722521,3.52303523035231,3.1898129232115657,12.26718421971036,0.25,3.2458289653550576,5.1929070434154845,1.8924598307647145,-0.118203323455468,7.709394033228367,-5.238281692133118,3.1695730810131995,1.6815950639149868,1.9740434649996088,-1.1565597733618205,-8.897319758413147,-24.95869391879504,42.97792022673485,34.00684388015654,18.535770568188603,-5.054475133810898,-9.38271449368928,1.4684551682921487,10.303222589823502,4.284382644287721,1.4042357123039473,14.403937022293745,40.314761,-18.5977868,27.87733276,4.572632443998963,3.067517654217918,4.166655224589603
6.0,0.1935483870967742,19.2536,55.97785467,0.539896194,3.576955017,14.50820069,-1.30743715283692,-1.3074371528369193,0.23351708383035513,-0.7603381485629266,-1.102126168850541,-0.4060069444813853,1.2328693892988132,3.255561584373298,-3.886434101780978,12.309388465312663,0.25,2.5747793218841686,4.953843024170013,0.3201710312419337,3.3145547021915966,7.663799154520667,-4.102770444060688,-0.6677821142605289,5.529178677379765,6.5082640131679526,-3.031776653399021,-5.499156575485831,-36.46211719745418,16.71258386903918,-1.0256500167189042,-4.109339507212351,-1.3099479953589288,-9.960071657319247,0.9506470130828504,3.2523191705560173,3.822121282019753,-1.7276177191869024,17.301916413164165,28.09706379,-19.12501875,16.80591099,4.166655224589603,3.719067740468813,3.784862754612525
31.5,1.0161290322580645,18.064,58.30775087,0.513356401,3.76183391,14.54875433,1.7447512860612844,1.7447512860612842,-0.05291219268809827,0.3505126859801966,-0.6987292100054654,0.4045314655585791,-1.0427091043083143,2.969762419006473,-4.822632119701442,13.756354869807195,0.25,1.5393377072724146,5.539159947917849,-1.2651723843635665,2.463326717033709,4.82086304901741,-2.3836448154511025,-5.728813235096197,3.6135706329176287,3.245532889397796,-4.698020892419219,-25.24293798960171,-52.50438727682693,27.910502182002126,-3.157085011563332,-32.2016555803176,3.7947913145405465,-11.89893467134322,1.2377296708555363,-2.377612724726585,4.039276633370559,-2.7927346903579675,26.85951985970449,35.05665822,-22.93296286,15.32285959,3.784862754612525,4.347813628288127,4.365106608119849
45.0,1.6071428571428572,20.5714,57.72425606,0.511141869,4.009446367,17.90453287,2.0184010598903206,2.0141318056746202,-0.4502735596639024,0.9262611100099153,0.1680331049298607,1.4307214570035032,-0.3375501213276745,3.007518796992472,-1.5322056645175053,12.267293477904316,0.25,2.2571836352980768,2.321636485733336,-1.569890954310349,2.80030213221556,5.873150225728008,-2.6861869171173947,-6.93144924594109,0.0533760354278545,-0.3246003313847723,-8.921525453682833,-22.59831178222873,-55.96157879354222,41.85657321538625,7.15213178403098,-0.7843177461025697,-10.755035903271535,-18.38085459155323,1.5312001676148768,-5.005358821620387,2.806236413494778,17.35039698882881,17.685026734336475,38.91515326,-28.76820725,22.86837317,4.365106608119849,4.132276307373822,4.166655224589603
42.3,1.364516129032258,24.8885,54.74311419,0.48633218,3.562560554,20.74221453,1.087111960569109,1.08711196056911,0.03858622565211009,0.8235531342042621,0.061670794844227717,0.04864332049734649,-0.8703696660628102,3.148345784418353,-8.103196442674854,11.302578465339508,0.25,3.703103411770803,1.909227793484014,-0.7450806155866019,3.465101746321597,9.203107483558435,-0.879771070352886,-7.760455659121446,2.140263611438442,-2.718067983657724,-6.222714484025094,32.88501133951449,-32.07429347126687,33.916136144602405,3.8145268259690113,4.486088602954252,-20.20266278732868,-18.049395957493086,0.0723850918323165,-4.98783347186631,-0.5437751300129356,17.953746824935024,18.655410388191783,45.17161258,-24.30317987,32.22876016,4.166655224589603,3.490777844090171,4.166655224589603
38.3,1.2766666666666666,27.9033,50.52577855,0.480899654,3.54816609,22.46010381,-0.09277434358045274,-0.09277434358045245,-0.9751136551606325,-0.17045353064011062,0.10165479953915622,-0.5677812505745597,-1.8693728057996208,3.510638297872344,-0.9040744652149436,12.46454240509216,0.5,3.66025789775466,0.5197817073616662,0.3322262191977287,4.548959014512555,10.800165288146555,-0.1459854273865524,-4.49248119081882,6.165608142309731,2.5176154892474045,-0.8173846326166689,18.967157907405017,-24.042222940953017,30.661251993183303,6.858420781146446,16.35434614332576,-26.115023008261407,-16.58446314304216,-0.4332136739134462,-2.625449128765567,0.6557400546158831,11.272425385180409,18.1823548815534,44.07628902,-22.75008567,38.87781893,4.166655224589603,2.231203725192191,4.960277685478285
49.1,1.5838709677419356,30.0307,53.32262976,0.495882353,3.976228374,23.1767474,-0.7409902618923412,-0.7409902618923404,-1.4927917979842846,-0.5835093680633787,-0.16890931220644095,-1.1594883402998315,0.004239265217488352,2.802749867794816,3.052920503482248,12.496229418766092,0.5,1.875326228054864,-0.4448764521741921,1.9287473108596127,3.573936055599169,5.815875730342279,0.1746471225788415,-3.384885861012199,7.306464885792918,9.34403653547431,-0.5398468963955239,7.881364258104373,-16.209888038019614,16.033139821235576,7.180769473688331,43.64768960764644,-27.398729805751508,-13.317906528139645,-1.8363667543392024,-4.649986226776903,0.3888064051338347,4.253508803736983,12.981165770176696,25.0727918,-17.67505117,39.4654192,4.960277685478285,2.834000913350308,3.740161234514758
145.8,4.86,30.1269,58.97117647,0.529134948,4.87982699,20.66536332,-0.42661132622622916,-0.426611326226229,0.8525744443465647,-1.6215063058981092,-1.5304154098630065,0.17265705151045363,0.3366565375713799,2.530311017395886,3.922071315328069,12.872351176351415,0.5,3.151359652298736,0.3881846361211138,3.205112437105573,4.289142381706768,9.909301734440357,4.130431470432816,-3.88051207828144,10.36494176898155,13.24972962261426,2.2800920801765656,-0.2825559293937907,-15.222687102781364,9.519276456445612,-0.959620925027238,43.937309740793886,-24.94626408689196,-11.139657880435916,-2.272097291234765,-2.132821632788584,0.133617606991665,0.8311904136768078,11.493497290233368,43.34781443,-4.117591418,23.25413138,3.740161234514758,3.018140029667155,3.320237880699136
333.4,10.75483870967742,27.7041,73.8283045,0.679238754,4.929134948,18.26304498,1.4791796524174792,1.4791796524174803,-1.0768304971367038,0.3356262655308307,-0.2156282269821563,0.3532792382385392,-0.24130991812942795,3.167898627243922,2.371652661731538,13.401409970935418,0.5,8.08912149301766,0.1481357577354458,5.200228035480414,5.322824881792698,9.63841619981718,9.767490747199624,-0.4464023821334706,12.873531301621188,11.550974174570428,5.101726434723464,-6.564527574824464,-3.1383069878029524,14.316487648151988,33.59941833383182,55.942491343213696,-21.78671238008776,-8.888232827945508,-2.272097291234765,0.5386425381414206,0.0301028803016301,-0.2374352450944528,13.13049534011057,40.54651081,0.0,15.02367805,3.320237880699136,3.193683721992457,4.061882606158254
191.2,6.16774193548387,27.391,74.09366782,0.700034602,4.460761246,18.95276817,-1.6352141208453148,-1.635214120845315,-0.07117325409780569,-1.2945311582577927,-0.9952367236480293,0.2546933956735953,1.362366293925661,3.641160949868071,4.018178963283159,13.553682188450011,0.5,6.146133101670781,0.1589624794486432,3.244183347979845,5.133823492771672,3.7670385243753657,10.29121218732172,-1.437501467214819,10.580224226385226,12.190108114557985,2.707867599362146,-11.55714308200988,14.284654749635006,1.1754038533396738,2.474393300415567,17.50463446324062,-13.266615343387622,-10.873495462862335,-1.804481465341468,-1.656480158991691,0.2968829493802172,-3.564206749500176,12.086658084417756,39.92442482,-2.20759517,6.651148064,4.061882606158254,4.609193053759078,3.448330718752121
201.4,6.713333333333334,27.1942,74.08889273,0.708581315,4.004982699,18.01197232,0.8726388653682707,0.8726388653682705,0.019340802389046285,-0.07619413744922705,-0.581920516798513,1.8547817130262225,-0.8314824350370903,4.686677198525539,4.30594894604468,16.711080527381128,0.5,6.138763200344499,-1.9713781010631592,4.046412645799258,4.707040986571531,6.819835887861636,12.151930046241466,-6.013161946824575,9.975671943532038,13.512603846706162,1.8570557232659544,43.93598432755077,45.10829663080047,-15.79563293854198,-3.7863556902151694,-1.668879891326025,-9.341684842683318,-12.23636936334822,-2.245721918688659,-2.501801938141845,-0.3972199860432734,-4.258201300629594,8.985069876825413,37.26752853,-3.037109788,-0.345423487,3.448330718752121,4.809632949064392,3.63288971925024
97.3,3.138709677419355,25.3522,66.7249827,0.679550173,3.110138408,17.35010381,1.0411397080716607,1.041139708071661,-1.0787234106894652,0.13763862509073144,-0.2097686639434139,0.022431209222720516,-0.6731211676387446,4.347826086956511,7.045846364856079,15.637120112814884,0.5,7.376457257510616,-0.5502718974974563,5.706199806110668,5.324993986895077,10.02843776116058,13.481628987488792,-3.6173734541146807,10.620313186231822,18.06680337661497,1.8209804684413025,11.10244618260392,65.20397860663785,-10.57461057235578,16.32962883864293,-0.0761113538682245,3.8894032870913087,-11.686872408827751,-2.4313644413382463,-3.3848098829690088,-0.8959741371471708,-6.758725714792035,9.6179312426945,16.10117702,3.700095641,-5.16351163,3.63288971925024,4.572632443998963,4.182446809443631
26.7,0.89,21.8687,59.26131488,0.632110727,3.475743945,15.84785467,0.13369190891124585,0.1336919089112457,-1.6090040908834748,-0.5576800509749635,0.03880544089250841,0.9915151788087453,0.7636628949969465,3.455497382198945,4.497336564273091,16.05680402426124,0.5,8.09398827230945,0.8203949068612992,5.727777475324913,4.980904737029146,10.93658086724929,17.144591013094825,2.354667104326147,15.213274730927395,31.7994853689771,4.420112941972665,34.754021974375874,67.17356383517172,31.111497525174503,-0.88041465108466,-19.91949759392586,11.492998756408968,-11.484821961841709,-3.0972936503359527,-7.79027664321692,-0.9960241705055052,-7.56736086453067,10.191479087516075,25.28600236,2.603183872,4.269942567,4.182446809443631,4.166655224589603,5.33331927330754
11.4,0.3677419354838709,18.7312,55.77128028,0.581280277,3.664290657,14.42536332,-0.20082890435426018,-0.20082890435426043,-1.0798908036909665,-0.8211917830554557,0.006861635235909718,0.21816257872738695,0.9862007181614498,3.415659485023653,15.529288440603484,15.948929533364977,0.5,7.253826388319107,0.4818756381462563,7.366559829387764,3.705415214868335,12.309849565612652,24.992227261287383,0.0719020517534918,14.148762234119603,36.97492996952732,1.914378366096514,21.66908571042692,56.17219685638997,63.63806042107267,12.447269367559466,1.1345327058516208,26.081247366213844,-12.483167552129704,-3.801308842552409,-5.328929832499618,-2.0176765446216383,-2.2479079009756653,8.345997554088314,35.89450925,2.436443887,8.639731495,5.33331927330754,3.784862754612525,5.566240565018572
16.6,0.535483870967742,18.3248,54.27235294,0.535813149,4.039930796,15.81743945,0.09311252098421104,0.09311252098421087,0.628712892668985,-0.5759634458561326,-0.04591806434956253,2.1122392129205214,1.9318586618571054,3.985317252228636,16.97427745870943,13.407392770742632,0.75,9.2539452822197,-0.1557940683958314,15.619023982887905,3.728755715291765,12.298896786058888,25.193223121531982,4.626163768467295,20.763767493191576,33.313402886712986,14.00308549779794,26.904846944262985,20.35765715455229,54.97499904457426,0.4473510557461146,71.3294126174671,37.46480917869537,-12.240177171378086,-5.7347574911164045,-3.923072100355718,-0.0391349041028998,-5.845538834933706,2.1432214952765705,36.16287933,9.117929014,6.084165926,5.566240565018572,4.365106608119849,4.372597895357215
11.0,0.3928571428571428,21.826,51.33294118,0.481626298,3.504878893,18.70041522,-0.8962575103484096,-0.8808156584582889,1.6124697918206996,-0.8625498093099009,-0.8980303092538797,-1.1708984494790122,1.3151011034767703,3.59749739311784,11.68937514714994,14.780397139507071,0.75,8.472050275900633,2.061977798402204,17.32443185620154,2.820192556133261,10.025854516088016,24.820306574509576,2.79227279493397,29.248394628527976,36.85012211723504,15.756923714581728,40.06648787894211,-8.602352606773955,27.00380381983632,11.893970549491684,24.08888186711846,46.25441160206125,-8.215136909248333,-5.056021853776382,-5.418079687003008,1.3876803085561384,-17.02376236018086,7.727734705640898,27.27687886,11.38351426,8.639731495,4.372597895357215,4.166655224589603,4.571441627166798
35.2,1.135483870967742,24.5087,53.10096886,0.506124567,3.407681661,21.08927336,0.5385337857261333,0.5385337857261335,-0.5641301429545335,0.37469425848659316,0.6762298778717322,-0.938782955897056,-0.12657804784490148,3.362648732540099,23.665190133900182,19.144805500056705,0.75,7.103793484189458,1.6547584538411542,16.31106826734534,2.7614554031963223,7.238362581028923,27.18379220142881,8.612449956816937,31.40911629161777,40.2272916955555,15.804003747957829,1.747471812927115,-8.929434318914353,33.112248039294286,15.814392733911742,-8.92505716415819,49.86052509333953,-6.638902988918449,-2.606010666986513,-3.883475377228596,2.4597367130055225,-23.44336255625814,6.402391716376421,15.97844975,3.222620438,7.532200654,4.571441627166798,4.166655224589603,4.571441627166798
32.1,1.07,28.1715,49.50425606,0.467785467,3.735086505,23.12134948,-0.6888374836828409,-0.6888374836828407,-0.4821623002625449,-0.5890772456299488,-0.3656244059810719,0.22798309646450182,-0.09168001874066828,3.545734840698867,9.33818930858994,17.002184187833436,0.5,5.804336964991519,3.722271049060844,15.265836497039588,2.97955726936987,4.229705370012171,25.98595668524819,10.635012484299232,35.38958777684669,49.14187316672498,19.150945188679724,-1.8708987039422809,-12.86863409613228,15.457958826188367,-15.577643209559833,-36.0174348928001,51.87286489573096,-3.422794018970343,2.74858740360946,-1.2618463959212178,2.447503471476553,-11.39793034171368,7.344391741121115,30.4874473,3.854867012,2.531780798,4.571441627166798,4.960277685478285,4.652866442011848
79.6,2.56774193548387,30.3112,55.42401384,0.505086505,4.187508651,22.8067128,1.6800277335780818,1.680027733578081,-0.5213888463085329,0.7638921028129306,0.2141245851196048,-0.24191196226564163,-0.9823731751849549,4.166666666666672,10.7492092862552,17.311167131310157,0.5,7.67394590390551,4.779066383634856,17.43117629694506,3.734277832908184,5.8475469903895405,28.36128908450557,8.218174592228555,36.611068805236926,48.43923666978354,23.25816308115165,-3.065918748737495,-5.300069670577567,15.804628272808865,0.0,-76.92197276349582,58.82573638988067,-1.703981590901105,6.113599999173136,1.990636711680338,5.054525794823084,-8.426034361774004,8.521513299852401,36.56692809,7.283732395,-4.770379796,4.652866442011848,3.740161234514758,5.925433747142845
151.0,5.033333333333333,29.2036,64.22750865,0.593217993,4.410242215,20.89031142,-0.2910135941738826,-0.29101359417388256,-0.7519219671925121,0.1471226170394029,0.18439799485630284,-1.8412918325436143,0.6333842426961619,4.318766066838056,9.356039808053753,16.75385927371913,0.75,8.880188776341802,5.054525794823217,17.018569295330188,2.555747245517903,6.645801588376399,30.13009599865848,8.279196144692103,35.98984424320007,48.74575928474396,18.784452561373133,-4.045246348109899,1.0657294473988443,22.91341554513666,15.116438739484916,-60.82477367734591,66.25289112504622,-0.954914417985364,7.566633307373749,2.2965518704687327,7.057265064646989,-6.984357336726399,8.56765253917926,23.81319511,5.592855266,-0.340715832,5.925433747142845,3.320237880699136,7.269188103062137
288.0,9.290322580645162,27.9751,72.08415225,0.667128028,5.21467128,18.50055363,0.3621677392479253,0.3621677392479258,-0.06822072724057154,-0.4673591368745215,-0.6274692739690559,1.47717001170264,0.16773134635394257,4.145342886386904,13.840232285911911,18.132154281860124,1.0,5.213800793911583,4.354824524573608,14.456205537781663,1.502375676046075,3.4049557300165123,26.641213421360543,-0.2974717116742909,29.65097753810113,45.67868677894072,12.386948171278611,-4.862480658327595,-8.673169582433315,20.598647183994512,-22.280393507728924,-55.6003167638464,75.49683087210167,-1.888828452020608,9.37209859855539,2.48645330652959,5.5463544513203455,-4.045040846284298,5.592078991959859,24.91902603,9.23086768,-1.866042272,7.269188103062137,4.061882606158254,6.332166252056928
288.2,9.296774193548387,27.1344,76.28546713,0.714359862,4.771695502,18.24577855,1.0513673446356384,1.0513673446356393,-1.188179798531676,0.04759732649626911,-0.4974379855966674,1.6339116938487939,0.11111921821139967,3.818737270875759,9.347459517984191,19.002989302550333,1.0,7.873807604687144,5.094806715062461,16.88112186956152,1.0256500167188598,6.611102511206202,26.8263986594679,0.879341279238588,27.38170323146094,45.17570649028886,10.752992780932136,-5.554810753384487,-24.909207518191234,23.067525415521303,-1.4576399241950533,5.218575317057006,82.89380829118298,-1.1476390956343785,12.542082510450037,5.119418144827481,6.225082730897791,-1.3916725600129354,3.5122925873315225,13.82006618,17.56026065,4.754715593,6.332166252056928,3.448330718752121,5.938357545374027
170.7,5.69,26.9626,73.41896194,0.707923875,3.733598616,18.83716263,0.02351008036649841,0.02351008036649856,-0.8002986913533787,-0.3918687137338577,-0.6024926615509012,0.2969895175653243,0.6338191091556601,2.062374245472838,12.41484295234594,17.490496260194988,1.0,10.151056489560872,5.567656619906547,21.501584277946066,1.760119547700878,6.062462181643458,33.735758417793704,8.455738802806323,31.335987581912228,49.18403238549103,10.594857800938051,-19.69532190620189,-53.37072322031666,36.81473451009696,9.711573039885035,16.291768972128917,97.19315175918612,-0.7310737522005617,13.971400488563557,7.837893961221187,8.485316248875074,-0.7797310460031959,1.8232045587427408,-0.317965292,11.82723922,5.388508849,5.938357545374027,3.63288971925024,6.398644225915759
52.4,1.6903225806451612,25.8049,66.16394464,0.661211073,2.933737024,17.87089965,-0.7554464907145642,-0.7554464907145642,0.040291456448752344,-0.07181566728379825,-0.7950668430083038,-0.9900018304212972,0.47661687183944224,1.305220883534137,9.251036462957885,17.272958150654105,1.0,9.44758034522053,5.759749178333706,20.77601304326393,3.739605834747106,5.416170797134301,46.06397492036871,10.124649281150155,35.982428475514006,52.069158940978745,10.565372779890936,1.288384627267991,-70.99947511325561,42.27985026565256,-23.37125026634439,16.941815195804644,101.38055212533614,0.1048767794085137,14.110770822279228,8.019382214303405,10.616019582839089,-1.0561788051107968,1.3692591837614287,-0.17108644,9.375496954,2.69830873,6.398644225915759,4.182446809443631,6.917476545504948
33.2,1.106666666666667,22.4242,63.61207612,0.624948097,3.156297578,14.89982699,0.6164682466463004,0.6164682466463005,0.09845148916078467,0.6007323010667991,-0.16507081469380666,-1.2771924536834178,-1.2563545871797412,1.973684210526322,18.216220694101622,18.088240288850344,1.0,8.708720062389297,6.03920907143527,25.34346453372187,4.941535956335041,9.719720501866512,44.60826524283688,7.041857323839196,28.224563502132007,33.51353380263716,7.232066157962613,-27.25147392638592,-70.67159097660145,18.298844578165863,-7.853327342468219,9.633789805818882,94.68119209090426,3.523680609944435,14.872715401111236,11.834122713054818,10.08458353032995,2.529493489562107,0.2735979818874412,5.264373349,20.28097337,0.800644789,6.917476545504948,5.33331927330754,5.950762094655124
12.3,0.3967741935483871,19.2653,59.79698962,0.578823529,3.731384083,14.21269896,-0.01639419627381683,-0.016394196273816723,0.2629329955531749,0.36472020123998505,-0.05897294106033756,0.697665239002883,0.3529402092935591,2.540650406504058,12.838116664820731,17.80663422807862,1.0,11.027731830136478,6.80665166268204,24.78817521063625,6.364526516035607,9.183795409357565,37.09044330426971,11.586354091019093,27.46283676635306,26.6587348622366,9.683463869257292,29.6128444070698,-29.218013769264584,-18.772579108169563,31.20910373307062,-1.3072081567353069,86.4394427054806,8.291191487204586,17.426379746544818,18.318923580717783,9.979510792061276,-0.4387896465419594,-1.756864420232418,9.418721506,31.46669802,11.47755146,5.950762094655124,5.566240565018572,6.528610061669305
2.3,0.0741935483870967,18.2991,51.76532872,0.514775087,3.649653979,15.81380623,-1.492017300532712,-1.4920173005327124,0.5615435495183815,-1.1515443779119676,-0.657488419799067,-0.28433111044030507,1.9233401895198674,2.075642965204235,12.962080263852371,19.54334230249728,1.0,10.826164538902816,5.923412333051559,15.157667583208578,7.703165263170941,10.5700883258117,30.434095843842,12.742760968650524,20.19152506943556,23.656657164635053,2.454110891611805,44.61980118002611,43.27210719277828,-39.95723391410131,22.86023093579601,-30.489768750586865,79.91510933768491,9.972303325122487,19.808764913263044,23.48886527724927,8.511751500481868,5.074519900523544,-7.750027005186322,-15.80892434,32.92880733,17.18502569,6.528610061669305,4.372597895357215,6.722689075630423
35.7,1.275,20.6912,58.81449827,0.515259516,3.42816609,17.50619377,1.221156215677962,1.2222785287206184,-0.2533050808596214,1.2313997562146484,0.31675707233077516,-1.5664403059223222,-1.1647020257548837,2.41519879214896,12.840260448384289,20.0740575558914,1.0,11.642070901131207,4.474806514025165,12.13129975197047,8.136052029561291,12.022412221266432,28.50828507545007,23.058643522128808,15.771828974753356,23.50248792009628,4.300794439716427,21.10896269703968,79.12051955322714,-20.313335530732424,9.327144311447633,23.855361577377245,73.92659435834928,8.294908298075132,18.288509583394585,30.237446977640925,8.668675436058226,18.24883763789611,-14.52896814462168,-3.568772944,30.80429951,22.04371897,6.722689075630423,4.571441627166798,7.563025210084179
34.3,1.1064516129032258,24.3229,52.98788927,0.490795848,3.69650519,21.69868512,0.46899570722491046,0.46899570722491113,-0.8589819104298224,0.34378543652866245,0.2002689191138878,0.9026037963672461,1.1794695727600026,2.778778778778777,13.42217619995436,19.65136567624021,1.25,12.432245353921267,4.207121392068647,9.71002725110086,8.66144728367706,14.617566669871971,15.448518392805257,17.886134572905867,11.399763965723508,16.59928621364042,10.181199275859232,17.744504972750043,73.5914846576288,-10.143509354172052,19.24739282579724,85.03327640823572,50.78728657151102,9.243732627562729,16.58686484532197,29.54893539982857,8.175395395252183,36.51695679301552,-15.386086675466082,-0.321543685,33.46584514,21.6179294,7.563025210084179,4.571441627166798,6.722689075630423
34.0,1.1333333333333333,28.6665,48.89757785,0.466747405,3.465432526,23.77290657,-0.5061729730063026,-0.5061729730063025,0.4276472473681483,-0.8376962320544069,-0.402612195360676,-0.9199975696677665,1.6599659909037092,2.573697270471466,16.40965905857925,17.938954232379345,1.25,13.270868587305884,3.866582550378972,15.33823355712487,9.134226292746916,15.18060128680041,16.37329258482394,15.457449843923944,5.434059470008101,4.217149099067541,13.686921537349406,23.764539792261587,61.482521378447565,-1.1211846641378642,20.242934692664647,106.8013585523392,45.98751473454588,11.49983616612733,16.40818368229482,30.577143712189425,8.16780310142673,29.64702225622462,-18.96018801620798,-4.354824525,44.52781905,19.01036972,6.722689075630423,4.652866442011848,6.666666666666837
49.5,1.596774193548387,30.4668,53.66356401,0.484982699,4.044948097,23.33346021,-0.7092392062140406,-0.7092392062140402,0.017471400681651598,-0.36490330061752857,-0.6225020984973922,-0.8610430929478862,0.42207805087813377,2.690864197530859,17.57575228359176,18.16050430217153,1.25,12.157188868618183,2.166829947912952,11.855973472455617,8.810726751026632,12.673121530545828,11.676314775563768,15.07637163862423,-0.253164692177954,-3.0597287709539067,16.0595646502955,28.401556520711413,50.49858204488329,3.889167230437885,25.718087109817134,110.68670525229976,38.40611994450107,10.493077779130733,15.239629341236505,28.27425069682965,5.978791837897379,30.61910385067406,-22.572641973246377,-3.922071315,52.23294482,26.21136693,6.666666666666837,5.925433747142845,6.611570247934053
199.9,6.663333333333333,29.401,63.2199308,0.566643599,4.848823529,20.39238754,0.9841266168568402,0.9841266168568398,-0.40888331059356076,-0.1919030127337141,-0.5267125189073976,0.03968982385115821,-0.02342419551348542,2.687037949728931,18.013586576585716,19.77227712632903,1.0,8.566879455479803,2.156670555877493,9.507564906017851,8.59204394544859,10.73889139192188,5.772186215847341,13.316795449586303,-8.145170986358963,-8.696252859062614,19.839930227882352,32.08670620859024,60.51716383019867,2.627298305861725,7.463218802616911,74.47020686358594,28.11532135693171,10.897869561864404,14.485369246808766,30.7606103171687,2.635318340033788,27.375576275358647,-22.379198968125145,3.42401494,55.54229097,31.87639529,6.611570247934053,7.269188103062137,5.691056910569296
294.3,9.493548387096777,27.9624,73.20574394,0.677750865,4.806989619,18.78626298,0.5171715950401765,0.517171595040178,-0.11548767955674585,0.04900734118331518,-0.26622583471932076,-0.1274932341235286,0.6597846412496147,2.358230958230951,15.010387280044934,20.07458225679848,0.75,10.642946284673194,3.443802391033124,12.703926854551106,9.335962158083344,12.415278671751384,6.382955265697188,18.941320026896506,-4.135804384962771,-7.348412884292355,26.919808110992616,35.08769178237614,73.31634814687366,9.787287569705327,30.80587883980206,74.33233463372547,23.026101908307428,11.684097246848246,13.63851696093743,31.64871621464931,4.546237407675768,22.62347438838832,-20.790930674236208,4.368662908,53.84953732,28.16708908,5.691056910569296,6.332166252056928,6.451612903225971
259.1,8.358064516129033,27.4335,76.20114187,0.721384083,4.334429066,18.36193772,0.2453929049913534,0.2453929049913541,0.11383367551419817,-0.0040384838235597844,-0.2533482902198385,-0.3056811881559906,0.3167004851328229,1.970083374203047,16.347936052465695,18.92428285872328,1.0,9.301305811616434,2.4989731680173044,11.113724903981126,10.136367062897378,9.316524256400882,3.802223108692981,20.587467633538115,-4.826674096983474,-9.717460969584836,28.435206604459307,37.57990327491605,79.17022572752428,14.455499276540351,5.194995663568669,37.72404228603605,18.72828977748684,11.579902380174987,11.056434353285384,27.488872099187223,5.245325275911394,16.48185855629789,-20.451287545107988,-3.878602504,44.22339559,24.96546769,6.451612903225971,5.938357545374027,7.258064516129174
213.3,7.11,27.0388,74.39868512,0.728788927,3.860795848,17.88775087,1.2017799904992508,1.2017799904992503,-0.5306245574018557,0.06978151094492009,0.05040170144815737,1.0271239200823246,-1.0520641363744012,2.755051749630353,12.533034306904687,19.77851071854566,1.0,6.077403536852177,1.9418085857101808,5.799847136696723,10.204925435416978,6.427588160881292,-5.7232782634836,12.833774879477833,-11.15954302479336,-18.63295781914936,27.369583047704094,8.612915372993868,92.71122836173332,7.388162026611234,6.967237913142288,7.018337225359783,3.560483379869339,11.56843989994618,9.939838625506423,23.0203043027168,3.855251076860888,13.865522962439236,-17.96151951962117,20.51482071,51.12169366,35.61830197,7.258064516129174,6.398644225915759,6.400000000000165
